Gene,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3,GII,GV
PF3D7_1450200,2003.7389,5746.1543,4706.3871,19921.8003,12805.7172,10716.8358,3410.4242,4719.3353,9397.7999,6903.6865,9426.155,9468.6467,1566.5685,4887.8585,3602.7208,5467.7364,9194.0092,10122.8274,3802.7155,5018.1381,3393.0747,17907.5846,15844.9352,19092.8672,13347.4489,11201.5224
PF3D7_1450300,17302.9402,18792.499,23831.2352,45127.5244,37097.569,32021.7975,11509.0161,13625.2237,25654.1147,16338.7271,25272.9742,21997.883,5333.0072,14584.0197,11451.6324,17911.3089,27358.6209,33548.3524,14975.8906,17238.0888,14651.5448,41154.3824,54659.4908,55256.7003,5303.2862,16686.0327
PF3D7_1450400,23779.1792,25749.3415,29753.8707,31180.2457,29924.4474,25829.5728,16608.2908,22920.6464,32777.6538,21599.0385,25727.5729,31019.8851,5032.5199,22932.6804,11570.5239,16108.5379,22230.3535,28749.9968,26074.5667,19408.4068,36416.6389,30094.7429,27030.2763,35082.8891,6824.5591,19362.333
PF3D7_1450500,11147.385,12420.058,12143.5977,229.3684,216.2421,414.8042,9029.0624,12522.2407,13126.3229,2775.3138,5636.3099,7609.511,1570.512,8571.9672,5095.6976,273.1963,608.3401,683.7513,16035.8037,7820.8328,14656.7815,764.6252,303.5048,871.6991,14131.9527,20153.4009
PF3D7_1450600,13751.127,5861.8597,25926.2401,22529.7331,24675.6413,22029.0477,4689.2176,4662.9693,15247.9512,19537.8131,12663.643,17916.8129,2411.1882,8038.4894,7105.5137,25163.9333,21246.6256,19792.7689,7535.6275,11543.2581,6866.5133,13831.6175,17959.9899,17673.8678,9531.3504,16505.7789
PF3D7_1450700,115189.3605,224458.5219,115471.0079,135698.8969,118270.6219,123566.8425,51755.2597,74426.917,87772.5945,130743.904,149207.8655,107207.3229,27253.3772,125287.9383,56543.204,136440.4869,122670.3601,109069.5269,76792.0463,330359.9812,152888.9567,180296.5085,147437.0192,137036.4675,17543.5226,34948.4769
PF3D7_1450800,19124.3635,11818.6612,22869.7692,50.4619,3290.5397,4911.8523,3966.2442,8098.0931,19706.1403,23231.8001,20305.1494,17057.0789,1378.3982,8438.8481,6745.7079,11269.5381,23337.8419,20871.8625,9557.8725,9376.1856,10016.7546,2395.0021,263.5744,2246.1559,7586.7555,14300.2146
PF3D7_1450900,22062.3853,11796.6676,29281.9555,2044.9403,5705.0481,7491.8487,5289.3242,7583.7776,16037.6898,38303.6062,27817.3426,22015.0137,911.9808,7421.5187,5379.6532,17853.4389,31234.5503,33077.0468,8956.1778,12733.5119,8970.6837,8347.3935,1046.3225,10396.2504,3321.7786,10888.0726
PF3D7_1451000,20401.5196,21416.6563,29358.4611,15274.3389,22020.4592,26433.0157,8152.5921,7325.5074,17688.2071,26937.4944,23977.8972,22298.2553,3190.074,10170.5311,7336.3829,17997.745,26440.2972,23980.4533,10787.6932,17792.4922,17930.9201,44358.3114,4879.995,62447.4648,4756.5021,11405.0826
PF3D7_1451100,380450.2758,225512.5674,426750.5452,1585674.865,1425470.473,1548886.1463,115496.1634,150648.4953,293159.8483,1019996.9613,674979.7038,720492.7818,135223.5783,227180.392,197967.6881,1335447.3129,1164934.0193,1161116.858,192738.6163,318856.8098,242753.1187,864496.0947,1526364.5672,1414508.097,101024.6739,26190.0955
PF3D7_1451200,127527.3054,104125.6175,101078.5116,178843.7798,203601.5541,171443.6975,150204.1862,162632.4616,92645.3132,158538.3474,150150.062,147531.1621,567569.1927,248466.4566,381635.2641,116283.8335,120455.3021,121541.7179,91918.6374,95195.9341,120589.3999,342031.6012,198501.4385,259800.298,8288.4572,14650.1006
PF3D7_1451300,95442.6466,83233.843,62687.9843,1866.9042,12545.7032,12873.6375,30952.2139,46733.7621,52253.2612,61785.7543,74650.5254,73332.1364,6593.0094,37101.9796,18812.9727,25446.0506,43974.7708,42224.0451,65692.87,74560.5672,37401.9753,4775.0181,2368.1688,5831.5432,46878.6109,56234.614
PF3D7_1451400,4735.5117,5447.7182,8386.2247,10989.1834,18561.53,16004.1628,1385.049,2665.5884,7206.9751,12631.5428,11512.4888,10656.0047,742.3219,2620.3766,2692.1867,9373.3748,14401.2345,18873.1094,3261.329,6594.1784,6277.3443,7298.3288,7203.7218,14616.528,2478.4987,3514.4505
PF3D7_1451500,39272.8176,28902.6082,60735.6288,22602.0502,22649.9908,21941.1701,13681.2035,12963.5896,36850.257,35932.6524,44994.046,35300.3262,3746.386,11042.8555,10089.2344,28059.9394,26098.8141,29255.8586,16597.7474,43795.9883,18648.1819,17851.1473,20833.3893,20710.2819,27539.0491,28643.4391
PF3D7_1451600,9754.5851,1743.5983,9186.3698,197.1202,180.6772,314.5452,1936.6764,3876.6823,7189.3315,339.3459,706.3977,2383.6624,358.9641,6577.4886,4015.3723,65.2184,40.8445,514.1666,4138.9397,1285.1355,7818.5199,584.7275,2882.8958,974.911,5084.6559,34654.6251
PF3D7_1451700,98702.5766,96746.2595,59287.9065,1360.5741,365.6853,2028.2378,75737.0771,83357.7512,78224.0793,36930.1006,64924.2959,70445.8559,5242.2113,62491.087,29196.6092,852.9231,11439.9974,18851.9134,132335.7774,48460.0357,42682.8147,5371.1365,1870.1582,4585.4708,33881.7621,63778.197
PF3D7_1451800,194547.1658,119253.8299,210213.2376,38892.4684,94559.0128,94998.4276,46501.7245,62817.1863,138877.26,187405.5677,189365.4054,213287.2178,4910.2876,60414.1891,38916.9044,93483.3414,117181.4687,138181.0297,110118.1404,113190.9704,141198.2174,7597.3747,22549.4244,24734.0549,10570.4037,39462.3073
PF3D7_1451900,26051.5564,23744.0019,27635.2393,63830.775,75882.6154,70045.704,18185.497,27041.677,35155.3997,33573.7001,31859.0904,29289.5627,8846.668,27350.9678,21040.4936,54322.8844,48929.068,54604.8834,26803.3576,24355.4877,27650.4072,79062.8873,64325.2071,72384.1626,7160.6463,10188.5468
PF3D7_1452000,84089.9388,65793.4913,27606.3345,1657.7376,359.2802,921.2788,111987.3235,75681.7144,93848.8336,1518.291,20520.1154,45348.8616,8931.5115,38049.6993,36133.6419,215.6063,270.0571,370.631,163361.3332,9648.674,107965.8211,9495.7264,3033.5507,5142.47,6016.0076,5785.4717
PF3D7_1452100,1749.8055,2585.0022,2671.466,14629.3919,12580.7078,9095.8088,1489.1109,1088.6334,2344.8053,2819.915,2496.4629,1743.7367,1368.0376,1008.8996,2328.1501,6606.2458,6308.3856,7587.6355,2404.7159,708.8838,1879.0207,10835.011,11014.4557,11630.0941,10781.7348,77959.2236
PF3D7_1452200,3285.6714,3768.9492,11473.1918,445.4615,4083.0288,4896.7874,2382.8112,2102.57,6120.0638,7157.452,5067.7798,5788.0748,270.4013,2331.6261,2977.4477,8106.0941,7261.1241,10180.7882,2623.2439,2807.4025,2714.0795,1594.0633,723.8781,1546.0699,3283.0124,13692.4517
PF3D7_1452300,23549.668,10425.5661,28896.8279,172.6683,2125.2727,2755.2719,7407.7873,3939.1235,26214.0883,14437.9302,21450.7643,21764.1117,314.4361,4541.4797,5056.0932,5312.9325,9445.38,17436.3878,12901.8561,7823.7532,10793.7491,1219.5107,541.1324,1438.2778,14507.0722,27961.052
PF3D7_1452400,43825.6879,36309.0332,61529.1821,55773.9361,60242.2482,52962.0591,12262.5608,21070.8493,45070.3824,48048.4325,55039.342,55765.004,7021.1517,24571.0298,16126.2147,34793.8304,40713.0806,52839.8112,23459.9195,45499.6347,44361.7867,30582.3646,58565.3187,51435.4545,13479.0092,72679.8527
PF3D7_1452500,26290.4255,29611.9082,23870.6785,1266.413,1591.9186,2222.9003,18580.5279,21651.6384,25885.5204,14036.0298,25328.0542,27048.7485,1721.9559,22935.0787,9566.406,3938.6013,9901.5572,12332.3221,35112.2364,13925.8727,16975.0265,2766.7835,1293.5562,2725.1225,23146.7182,109057.7663
PF3D7_1452600,8577.8829,10935.8496,9618.3113,5404.1193,3775.3229,2599.4177,5691.442,8863.3431,13999.8743,5346.7609,6607.9737,8090.7681,1189.4311,6629.9457,3593.5313,2384.8368,3808.8209,5406.6274,9964.909,6988.1896,10591.2357,3585.0346,4142.6673,5580.2946,6120.3146,19132.2439
PF3D7_1452700,68399.7697,59822.3344,72517.4972,9608.0137,50613.152,53634.3733,22271.3607,37048.3558,47572.7493,95829.9959,89471.0142,74311.5774,3736.5605,34559.5172,19157.0335,90969.486,104306.5692,88728.4834,35853.3221,77652.3032,30718.1431,6486.8489,5784.0265,9842.9221,14114.0383,12306.3522
PF3D7_1452800,15319.5245,16524.3758,22331.5758,691.4271,6984.1953,6147.0237,5968.2828,10431.6188,17397.5084,9328.0971,14259.9357,8852.8598,1241.1302,12505.127,5564.6304,12353.1854,8903.0862,10600.2359,10641.7056,19174.2294,10074.3312,1255.7233,515.9268,2005.5025,23367.6891,57871.4751
PF3D7_1452900,46391.819,37821.9096,60740.1749,2376.6912,7597.7023,6996.494,14171.4193,22822.7029,38347.2311,33981.7549,43298.6701,33018.9066,1432.735,20365.1915,10486.1367,17652.0256,29344.1449,24644.6683,29764.0645,42477.5714,20402.6008,2708.9045,2225.9626,3903.9665,143872.8648,476479.0084
PF3D7_1453000,10715.6599,13759.4645,14931.0844,24010.9044,26713.6036,19009.1166,4582.6734,5660.2968,14569.4212,14469.2748,18261.8796,15970.9572,2200.7213,6148.6224,5415.3938,13626.0548,14398.4573,18605.2666,11052.5567,19982.2203,8864.721,22977.8971,16694.2683,22723.9669,6328.3094,14245.7947
PF3D7_1453100,6406.7751,9379.5137,11681.5995,191.2858,0,152.6176,4980.2883,6094.3413,13017.2017,2187.5053,7687.2756,7347.5261,52.2509,4054.9591,2557.0939,237.3301,1010.7083,1229.5508,11259.8651,10428.8546,10226.8581,324.2403,299.7393,261.41,2537.5673,32051.4314
PF3D7_1453200,13022.7765,14111.2392,14146.4741,100.2528,157.526,159.9737,3816.7547,7171.8085,13053.8025,3383.9384,8878.9748,10600.4968,314.9239,6198.5086,2261.5406,273.6462,1246.381,2031.2837,10975.0969,14853.141,10582.3538,584.149,130.9111,469.7312,2549.0485,7412.6048
PF3D7_1453300,0,0,408.91,0,618.1182,0,0,0,349.9367,0,402.7783,1343.142,0,0,0,390.4596,0,439.7562,0,0,0,0,821.8939,0,24353.291,5308.5476
PF3D7_1453400,6378.3643,7080.518,9878.9423,7997.9923,8995.662,6165.8565,3252.0291,4090.1829,11638.7334,5303.4421,8101.732,10294.9965,838.1803,4667.7552,2631.5418,3793.0181,5545.7009,9004.3337,8442.4769,6932.3771,7649.6047,7404.6073,8948.694,10150.6808,4711.3728,23355.9978
PF3D7_1453500,8278.2573,3143.2345,15351.9465,430.1657,976.3197,991.4904,1760.9637,3609.5537,11671.027,1198.966,1933.0381,1346.3349,496.1214,5009.7322,3171.8598,2182.2832,1396.4175,774.7421,3322.1895,1448.9852,10195.2467,1032.9701,574.1969,690.5044,11201.6684,133942.9089
PF3D7_1453600,3361.5446,2077.1175,6078.0162,3200.5885,8873.3594,7267.92,1133.845,1470.7262,4092.7122,7016.0021,5986.8751,4610.1977,554.8193,996.6909,1234.1892,10446.7852,12147.7108,16289.6751,1336.927,2076.6086,2480.6686,978.0974,3488.1568,2427.2772,12519.8162,60252.3157
PF3D7_1453700,178881.6639,158345.6965,269295.1846,326585.0006,476460.4892,544196.0044,87102.9077,86913.1026,158975.5855,640567.2126,408937.9514,355830.6464,58788.3097,98960.731,102001.3215,782509.0166,787680.0823,721610.2919,94421.2688,251104.5347,116968.8693,298176.7028,380619.3926,297335.0658,758397.6403,287300.9409
PF3D7_1453800,46746.9665,46928.4927,49660.3163,80082.2718,65705.0069,67535.1768,36682.5602,43209.1821,58287.0993,57151.0691,59884.3516,57463.0761,50121.9691,48524.7231,39988.653,52704.7448,62416.2708,71925.0884,51312.146,44302.7821,30055.3688,104924.0386,104009.3093,98574.3407,10464.749,13021.3556
PF3D7_1453900,16381.729,18995.8989,27735.8269,58763.5801,45561.3534,45115.6551,12804.5964,23682.3242,30595.7875,14565.5861,17410.5287,17789.5475,26542.0801,31492.0566,22164.3868,31230.1082,34203.5719,38707.538,15360.4455,22869.8401,17253.1482,63169.7937,67832.0781,66409.7475,8525.2457,18255.0842
PF3D7_1454000,29081.1891,25076.0693,29120.8612,20173.9308,20694.0861,20529.7317,8601.3854,8983.0736,16049.6845,21568.036,24981.7453,21346.4642,4907.5845,11206.9115,9995.0116,21459.6702,20963.9246,23147.7876,16138.9646,24530.6533,14109.6509,11129.8184,15587.2851,18548.1557,10772.2953,24141.9433
PF3D7_1454100,30010.8802,14814.7706,43205.5863,148.4466,2274.2083,3553.1481,10136.3325,9021.062,30305.8395,24861.6935,41493.7672,30474.1172,729.8839,6643.3174,4464.9503,12082.1447,30082.3623,28127.7999,17540.8336,11178.1491,13838.0203,943.5952,775.3716,1507.006,10174.5555,14022.5785
PF3D7_1454200,1842.4298,1087.1534,2389.9219,13078.9115,17515.4935,14133.8965,1721.9518,1467.6969,2648.7607,3781.9498,3203.0986,2445.1283,5003.68,3062.8272,3041.1286,13187.4644,10332.4884,11544.8587,671.3317,1419.0964,1384.7515,12059.0587,9095.4431,14775.6751,8250.1329,19624.6348
PF3D7_1454300,3243.0405,3161.4268,8047.1471,984.3259,1776.5672,1740.4958,1960.3083,3672.8516,7714.8646,1687.992,3323.1284,3610.6073,2761.4166,4229.6288,4597.8175,950.6043,1422.1974,1457.2337,3374.6696,2523.5853,5018.23,4915.2773,1834.2178,3220.1077,7411.2485,19864.7796
PF3D7_1454400,127774.7602,127526.9032,188212.5225,201405.9985,321219.2931,333817.6138,109910.8913,85892.1222,118212.9946,226686.1197,220399.1683,155696.1184,42412.4965,91429.0033,89072.1056,442306.1123,357976.5308,292650.9085,86133.4669,176105.7855,81246.7056,139210.5546,196980.7686,159796.212,19965.7206,25288.9021
PF3D7_1454500,28424.7102,26602.6308,23853.9092,64408.1933,45954.7648,57025.1226,52787.211,37612.9233,32301.3613,26669.3514,33365.7469,28564.1253,37939.725,29605.8654,32998.8727,38542.5178,36292.36,31102.3669,34118.8309,11622.5808,13934.9909,73712.0719,53438.0284,63683.9482,229833.657,111108.8859
PF3D7_1454600,40050.0701,35377.4768,42797.2962,16195.3776,15720.9525,16826.6671,13153.6844,13419.7973,24715.498,30695.2463,40681.5722,30351.5891,5505.2586,13224.0486,14158.3202,23791.0081,25593.448,26392.3667,18824.1878,47584.3674,20524.2275,6039.4596,10226.2693,11916.4229,20370.5218,33996.665
PF3D7_1454700,149548.7328,114721.5458,185752.8714,166640.6317,101168.0677,122235.9319,41121.0144,49346.026,110063.6866,264987.618,233871.9951,231601.6956,20650.1448,47754.7203,45957.4356,131663.6918,190559.6874,211550.8204,79714.1959,147756.6568,76334.2152,81314.8852,189588.1155,147836.638,8419.6602,21174.195
PF3D7_1454800,2210.6026,1479.1889,4378.8137,3296.7757,1151.1512,3214.8557,1439.57,1080.6056,2443.89,1621.5594,2250.3404,1094.3616,1000.5943,3235.4853,1399.0809,545.3787,227.7042,818.9791,2546.1153,179.1125,1004.3193,3570.2535,1147.9894,5578.0575,79370.0374,1226732.9843
PF3D7_1454900,11915.5193,5131.8073,15900.4217,976.3832,0,432.7825,3623.9535,4352.4823,8395.9635,1920.984,4220.9623,3148.4923,711.2138,4982.8025,3625.6158,646.0842,1348.7517,606.3784,2544.9704,4455.907,6900.661,1379.1877,113.3307,2372.1236,4146254.1604,4434663.4565
PF3D7_1455000,8402.4736,6105.3823,11979.2458,399.8256,277.165,412.8253,4898.7291,12710.6406,9916.8443,1075.8409,2335.8421,1927.2533,2621.1565,10359.1598,5165.1797,396.8539,497.0783,341.7912,5639.9068,4255.028,5803.4879,976.7244,393.1076,808.1199,7384.0329,17932.0446
PF3D7_1455100,36764.9895,41562.8191,29783.4841,48055.6647,64089.9679,62089.5553,113081.2119,48827.4243,37799.082,48641.796,42367.5741,41672.5022,108736.9886,53891.9272,117072.4761,61020.935,50579.7424,51466.0057,44894.8522,52572.0702,23033.4183,37368.8837,35162.6549,39210.757,68270.5082,98540.6791
PF3D7_1455200,15763.413,14073.2527,19659.4208,554.4509,2016.6701,3555.3389,4842.1306,3392.405,10850.7384,40816.1145,34671.2973,25661.7545,1413.5495,4135.4877,4019.6585,13941.6925,30406.4216,29934.5593,8617.6265,17330.8229,8602.9544,1583.7808,600.6578,1138.5685,20703.6927,24940.2938
PF3D7_1455300,27190.4124,55073.3707,17015.4989,6250.1372,4766.4855,5607.7313,384657.6054,259696.5336,76819.6082,945.9096,6282.2004,5940.8202,108489.4357,202271.7542,215698.9249,4567.5469,2789.3768,1765.9237,153463.1201,21448.7237,102942.7272,37604.0828,11886.474,13998.7788,20348.6958,43922.2312
PF3D7_1455400,43598.912,28761.8152,57669.3458,53964.2931,44086.4173,42782.4812,36786.8078,41355.8435,54830.9799,38299.8135,49897.946,45395.441,24033.7234,51061.353,27817.5982,41239.7854,47036.2387,56609.9938,36014.2573,23327.3973,24605.6598,89649.7331,105547.4271,60845.3262,100724.9257,58486.7531
PF3D7_1455500,42430.4169,46539.0872,33827.6801,24989.9759,34152.9493,32567.9994,15355.0406,20480.4506,29610.2085,44730.0532,51852.3439,48149.1344,6584.728,19896.3188,13484.5585,35830.5591,38560.8819,40062.3332,31957.6614,42767.4079,24696.5324,27649.406,22370.3313,27546.819,23006.939,18524.128
PF3D7_1455600,13455.25,15486.8326,14307.6733,398.1438,67.0284,204.2097,12517.4492,16460.053,17455.5888,3441.046,5707.134,7707.2876,1569.186,13664.8023,5240.8915,395.1846,1750.1341,2288.9713,23102.805,8996.9486,20257.0396,1000.2633,401.0656,555.205,1949.2037,1663.0056
PF3D7_1455700,40623.4208,47907.4217,53701.3714,671.9655,1630.3575,2791.0219,17203.9308,29011.4034,46624.5948,31991.8531,45510.0797,51976.3373,2245.8074,26347.8848,15455.6723,6218.5247,19583.061,32433.2177,32694.6118,53228.108,46340.4942,2026.7853,1094.2427,3534.3131,8040.249,13824.101
PF3D7_1455800,8370.7231,4898.9505,16808.9681,353.845,222.3968,239.9683,4223.9163,5093.9332,13708.0213,6970.4224,6829.2743,5149.7176,734.5779,7480.1248,4662.5999,965.8415,4245.1655,6131.1331,4196.4973,3910.2146,8382.0794,359.8725,388.1255,442.1143,11422.1955,41900.5714
PF3D7_1455900,25938.025,30575.5621,22742.0312,458.7427,1192.1194,2083.4326,9811.5623,13283.0194,22663.9976,20359.5087,46102.7235,28825.9533,963.911,14046.6835,8389.9836,3572.6135,14170.4142,16173.5593,20848.5531,21326.6841,11803.4936,1226.2076,921.5854,2011.6395,23562.2296,47619.5764
PF3D7_1456000,45342.1795,51430.627,63041.9087,577.9566,1142.4933,2647.7408,16851.8385,28203.4268,54911.8694,36781.5201,42950.2955,55667.1871,2301.8823,25513.5537,14775.6838,3145.8827,17940.2592,27510.8121,35134.5415,56356.1862,59376.565,2022.5434,740.094,2911.8234,8738.8248,14634.1477
PF3D7_1456100,3652.7213,1986.6318,8189.9912,104.3578,2008.7058,2497.859,1589.2139,1970.2668,5802.0071,5158.6287,6357.5795,3785.8168,171.0358,1597.7152,1743.8083,9374.1818,12065.9604,12890.8914,1405.3925,2908.5641,2403.416,486.454,109.0171,366.7235,13151.7402,9623.1456
PF3D7_1456200,4377.9476,2750.9157,11469.4272,507.3068,3288.139,3926.1273,1320.8166,1496.5493,9318.8921,12126.9185,13920.5248,9050.2992,388.0073,1911.8419,2252.4732,9441.3054,16524.4199,20359.2186,2644.6193,5159.5652,4144.8795,752.4248,900.9266,792.3229,2579.7771,3993.4406
PF3D7_1456300,2402.3785,3544.5153,6881.6563,12461.8435,16351.6048,12946.2203,1998.0832,1378.586,6043.1442,5491.0194,7664.5383,4653.7846,472.782,1732.6067,1776.6186,8546.788,10812.8473,11899.2844,1992.5392,7489.8327,2657.4356,3300.5525,9356.8551,10373.6041,29657.5399,32115.3164
PF3D7_1456400,7565.6213,4440.7128,16060.6832,0,43.1988,285.1552,1917.7863,3146.7917,12350.3946,1054.7609,3237.1579,2628.3301,420.5476,4144.3574,2835.1475,136.4414,649.4172,1106.4057,3487.4662,5511.6148,10582.9802,279.6092,28.7201,536.732,1823.5633,17004.2354
PF3D7_1456500,30957.2273,25010.4176,32118.1251,395.9905,2951.0755,3935.7287,6636.1621,9158.4329,18387.7585,43022.5234,39791.799,42830.8103,778.8044,7514.9678,6136.2215,12611.204,29791.8109,36121.9243,16573.5485,19827.3097,23029.241,1275.3304,567.3195,1546.1666,9755.8468,108935.7506
PF3D7_1456600,15637.463,18654.0344,20813.2777,963.6729,3112.5358,3758.9083,7995.1504,10360.5137,19049.809,19749.7618,23790.1376,14623.5575,2222.8587,8700.9665,5009.7858,6801.8516,13045.7007,11849.9974,13024.3589,21570.658,14091.3722,2177.974,447.4215,5602.262,98483.6382,8428.7589
PF3D7_1456700,60658.4346,58546.3847,50853.3253,46432.63,31740.5863,33749.2282,22166.6215,25138.7175,29956.5678,52532.2372,63598.9834,50019.1783,6786.8962,25663.961,18209.9805,42724.5828,51536.088,44847.6434,44267.645,40312.46,29556.903,30803.6582,44430.0683,38244.1114,47443.2704,24130.6743
PF3D7_1456800,59482.1464,76579.8181,81904.2248,502119.7454,389309.5031,407634.5664,197262.9709,176132.4362,88846.9604,158536.3697,123581.4138,81444.0595,399967.5606,263883.6499,364651.6984,388775.7958,302856.6671,197239.4444,77926.9391,85272.0069,46417.1545,408760.0131,441622.478,446711.863,24381.5594,23561.879
PF3D7_1456900,14902.6066,11860.0354,16860.4641,37769.6153,13864.3882,18935.7327,4863.8192,7078.6447,10802.1982,14437.9848,20722.2773,14317.6253,5186.344,8505.2199,8369.6063,9336.0928,14228.1797,12402.9072,7590.4064,13982.767,7217.6519,23594.7186,41707.081,36635.2882,15709.9946,16897.8228
PF3D7_1457000,209875.0009,151561.1028,163996.7585,135558.9935,114562.7032,118405.3612,92573.5851,99916.0044,145272.7051,134637.1777,152867.879,185871.4642,11816.931,83380.3106,51961.8849,95565.8295,102352.3203,99640.0283,172257.3178,141957.4779,101136.0651,47015.7443,87187.846,100380.0984,80251.2445,193349.2709
PF3D7_1457100,39819.2657,36548.3329,47163.9426,59711.3083,47543.4658,44754.0713,15851.2606,31814.1035,41768.512,24993.2767,30102.1918,33513.8984,3982.4601,32951.3474,17810.9297,18381.4386,27321.8094,27682.7547,27476.7017,48748.7392,31919.5041,5246.9594,14026.486,34155.6883,5569.9703,112777.8076
PF3D7_1457200,363347.2702,209776.3083,252025.9393,124732.3161,91004.3144,94177.5446,115120.4968,88180.0478,163842.8646,453510.2214,276707.6585,388841.9363,11443.176,70109.5023,56242.0779,179142.4353,298102.2898,272622.03,251501.4558,153860.9243,113907.8135,20755.7544,103813.2816,87319.9828,459284.9608,601273.4787
PF3D7_1457300,42244.772,39901.6027,55248.2371,140566.9338,161487.1323,166634.5799,24665.8864,25809.4479,39545.5006,127544.9666,100764.3645,86262.5109,33800.3676,29393.575,29935.9377,166118.6599,176067.5171,191198.694,26026.4297,45821.675,25169.318,217738.5657,159585.1391,171971.4813,14296.657,38286.0191
PF3D7_1457400,7233.2061,6286.5431,7512.4645,4555.5786,3132.4755,2189.8749,2201.9917,3535.7973,5843.8991,4721.0829,6044.5669,6716.6139,1472.8547,3538.4551,2225.351,1765.1631,2261.4287,3159.0453,5714.8771,5820.9478,6892.9726,13819.7033,4037.917,7774.5031,5673.5043,12017.5251
PF3D7_1457500,62229.9192,58953.9982,62060.5592,2036.2392,6187.7433,7939.161,64093.8747,63559.6136,60526.4203,41101.3089,46968.5707,36926.4231,4743.5392,44974.9397,22891.4586,20821.1935,31047.0606,33328.1019,79646.1078,50120.7776,39606.4293,5763.4233,1725.8027,4380.3344,11212.7072,54610.7907
PF3D7_1457600,26925.4875,26917.4592,30672.2678,49283.0538,42664.1179,37299.5614,28161.2348,23020.2954,30913.3676,28655.7791,27664.3031,26894.1748,5486.7558,16904.4041,14342.2971,30479.2421,32651.8469,33085.3875,36023.7483,22468.064,21590.1024,35855.6284,42895.1105,46571.483,7074.279,24287.3873
