Gene,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_1028400,32137.1115,11553.8706,53912.5959,27071.5002,2040.4284,66032.1781,30557.6571,26939.4315,20964.3707,39900.7971,8933.7447,14796.6175,26279.5092,15408.0766,51526.1752,0
PF3D7_1028500,79410.9597,33735.3394,58028.2665,47985.2415,5520.6525,72403.8751,93678.1957,80116.8309,8490.4504,54338.3352,0,73032.146,146271.592,140278.5406,70777.8805,0
PF3D7_1028600,121507.7832,85777.4411,89744.979,79894.2231,68021.23,139828.3389,79185.3454,110307.6061,33193.5692,165451.2477,139374.7928,78861.5067,41572.5958,36667.4503,93403.5853,0
PF3D7_1028700,142501.0594,38920.9693,141460.0167,103375.8447,101112.0026,69294.7867,99448.6856,127458.8559,48185.5144,50599.0745,6274.5659,74950.6855,86529.0224,54045.5989,2938.433,2345.7743
PF3D7_1028800,61295.4058,92456.6299,100213.2706,50415.693,243377.5259,45251.3776,45098.4504,49281.2553,113307.4393,53344.6872,251339.4518,83194.22,32176.9148,34756.854,14745.0515,0
PF3D7_1028900,87730.634,162267.4906,2648.0315,22227.2936,130019.301,50762.077,75649.3854,90053.2866,83107.76,8325.7026,53055.6001,72544.5863,73138.917,74714.1206,54393.454,115793.9336
PF3D7_1029100,1155.4288,604.2145,10106.6364,1306.8143,365.8459,5815.8828,2058.4735,838.2995,992.9122,20747.0531,0,7315.8829,605.1954,791.6355,20727.5609,0
PF3D7_1029200,32505.2098,76739.436,63886.6431,43810.5232,19812.4744,25309.3302,44842.3063,30625.8463,78416.6285,12914.5026,5163.4696,48979.9566,32774.506,22529.2595,27719.0288,55595.1184
PF3D7_1029300,28971.9981,73000.7122,54044.041,47559.0223,24795.8004,25707.4501,28924.9072,27996.8363,62907.3515,48488.4557,161431.6136,39800.3355,27107.6157,18195.8331,19266.4334,136585.9388
PF3D7_1029400,30904.6532,31274.7871,11584.0787,32708.5154,11959.9417,8912.2588,16380.7688,22647.2009,20963.4214,15348.2406,63274.3954,8048.8219,35653.4342,26803.7819,25410.3315,0
PF3D7_1029500,0,0,0,0,14973.8853,0,0,5718.528,0,0,0,0,0,0,0,0
PF3D7_1029600,19403.4166,113274.9689,35777.9241,25146.0825,104589.9538,39568.4723,15903.4508,15055.4052,108084.7602,39528.7345,3522.5633,25989.0922,17634.3694,17160.2937,32623.9322,2963.0834
PF3D7_1029700,266294.084,294693.5356,5099.6056,13927.1628,27980.6564,71096.8118,70703.7222,332836.8587,615300.6681,24891.5116,269119.4259,37043.5468,12140.749,32754.3549,36309.3838,216239.6285
PF3D7_1029800,8397.6089,8703.6877,27963.112,8941.6904,32410.4807,53408.2064,10768.4434,7446.6652,6793.8603,28340.2235,0,115518.201,9153.7088,5864.6468,11260.7222,194091.9889
PF3D7_1029900,69931.3549,17466.7833,170591.6311,45123.3782,12071.5555,64958.1546,81715.1681,56790.2496,14496.6429,239820.8294,44902.2611,159726.2342,85266.7177,74499.4203,778489.833,4721.3184
PF3D7_1030000,165507.3603,263712.2847,123087.4463,171592.9446,56382.4791,77979.5757,94571.634,137807.8293,279726.1091,201548.9685,393006.2139,97831.4439,161543.5013,206220.2624,85428.3411,205993.2993
PF3D7_1030100,178272.9539,628792.824,250616.6785,250817.7762,715940.7231,197390.1399,162584.7069,144677.4077,528062.4061,221690.2312,308816.7814,268248.7877,184318.7377,168835.7203,181829.0679,204407.7521
PF3D7_1030200,76244.1016,14924.5431,15360.4163,15772.8273,65310.4299,56319.9123,76451.1779,49099.7755,7246.2184,21486.6854,52154.9583,79612.4812,96487.5322,99801.4776,70414.7003,0
PF3D7_1030300,36667.6851,4807.364,17651.4811,14513.2037,4002.3656,52780.6086,36635.0232,47893.1175,0,5454.9513,0,21268.3043,62095.6114,65572.4838,18847.5979,0
PF3D7_1030400,0,5101.3681,0,0,34491.9117,0,5030.9486,2359.2473,698.5944,503.353,0,33259.5944,1703.2167,1909.6453,0,0
PF3D7_1030500,15377.003,9979.3076,15544.9258,19130.8849,3845.1459,19647.8369,9272.2069,14474.8349,17517.2243,2953.981,8417.7303,12674.5116,12040.0445,1782.925,32811.2746,0
PF3D7_1030600,26714.7093,13343.9551,17912.4375,12335.634,32057.898,12429.9286,11345.9469,6171.2249,14500.9495,11722.4392,26246.4128,27663.3148,4095.9154,4834.0394,4050.262,0
PF3D7_1030700,33459.0096,4582.5207,934.7728,13627.9286,56880.7545,5513.6469,8627.6847,12009.3334,16316.0954,11756.1146,0,8536.2412,19124.8344,17583.0558,19762.6928,0
PF3D7_1030800,41586.423,27054.3141,4792.5705,32336.644,10345.9703,33408.1213,31404.2607,37864.9661,8189.7505,56480.0418,0,23871.9383,36012.1293,32381.3735,17166.3139,6350.6361
PF3D7_1030900,1585898.4014,293263.859,195780.7573,247606.772,1746247.1999,367947.6771,718750.7715,1309124.486,115970.9335,167119.3447,898028.1099,223481.0075,877292.8855,610249.5808,427932.4116,335731.8013
PF3D7_1031000,8116251.5208,513892.8654,107856.9489,467392.9986,851335.2769,7605584.9984,6653635.3595,6143946.8687,574380.4326,509990.1209,608993.2186,5787891.9696,7304860.9866,4630793.4361,2036297.0159,688912.6087
PF3D7_1031100,49878.3945,91653.3718,812.8722,20828.6001,4021.3921,16781.2061,55018.896,35322.7089,144612.202,6684.2943,80992.8037,37115.2903,47896.7833,35801.2269,6639.8542,59242.5386
PF3D7_1031200,405095.0496,94403.2507,45141.9868,38461.5013,717294.4815,52301.9883,381218.3614,287743.2475,36799.199,25214.9147,277041.4093,161948.1258,626711.7613,530083.4753,158804.8885,0
PF3D7_1031300,70956.571,117384.3162,33225.0901,25295.4244,33393.5758,21688.8512,70762.8007,59547.1252,203125.7268,23630.5034,56890.7933,23984.808,70824.36,82902.6672,53130.6472,68911.1582
PF3D7_1031400,40207.0077,23439.5361,73625.3396,58022.8942,1884.9291,47591.2717,45312.5669,49627.6214,4212.9546,72961.1025,0,51167.3057,27971.3468,49355.732,138921.3566,1633.4406
PF3D7_1031500,171775.9719,141792.8317,126893.1385,180375.2798,90698.5927,134771.6822,156134.3878,205360.0126,55695.8891,110127.6408,76594.254,75761.2155,145362.1272,139768.3816,100769.299,1982.4302
PF3D7_1031600,10049.3413,20002.9561,35936.8958,41873.8472,2333.426,36432.2627,11154.9575,17737.8416,13721.4113,19881.8162,1459.5137,28202.2579,17370.1666,12674.4789,14893.1661,0
PF3D7_1031700,16108.5648,33262.9618,30896.8863,8671.6029,11149.1469,6432.0575,22046.7091,26920.664,16105.5861,10197.8394,0,16596.8778,24392.7766,21012.1628,2095.8703,26491.5394
PF3D7_1031800,24674.0262,38497.9256,26965.33,11035.0585,17974.0632,31810.3617,29691.2162,18876.8146,64407.3819,24164.5765,14755.6968,44064.7854,32985.4244,27346.7583,818.3155,0
PF3D7_1031900,23059.851,40785.1131,29857.3158,23701.6435,76854.4788,56410.1845,15788.1197,19214.5931,33198.118,38136.5918,0,51122.5651,24243.5442,23757.3605,9190.5608,0
PF3D7_1032000,247063.81,47114.5797,14613.5955,22159.9571,195.3932,103668.8407,230700.8723,222071.1787,37916.497,71833.5931,0,152385.1601,307388.3994,256942.5398,99442.9534,0
PF3D7_1032100,162782.3275,204831.1279,270383.971,260461.1379,8185.3255,124151.9753,190727.5138,256646.6241,240991.835,194002.7404,7712.0523,106625.2776,94269.0188,136249.6369,155981.742,83951.5649
PF3D7_1032200,32297.8094,85941.9663,66514.7131,25284.8758,4591.5009,13685.9011,16996.4481,28640.4115,7269.1582,47138.3311,50258.1934,45908.5136,37977.1281,41160.5987,19324.5764,0
PF3D7_1032300,45628.3688,261775.9156,55444.4395,58898.8873,44389.1393,81134.0088,62502.1383,57093.7837,180993.4862,140236.6923,245690.2053,75367.1194,38793.264,33397.9316,11388.3839,0
PF3D7_1032400,22051.989,51489.9435,73870.6002,32266.0829,18582.1102,41848.525,31549.7342,25389.7337,85734.6934,40980.6447,57855.5042,74317.9252,32788.4731,25848.5718,95253.1484,66916.3816
PF3D7_1032500,50581.405,131051.7009,110364.7341,85812.9483,120360.4051,66543.94,71142.7485,76362.287,23709.2115,68332.0858,53123.1911,53751.3842,38737.0651,48382.7652,37238.5068,14299.4456
PF3D7_1032600,38345.1307,4490.0203,7556.2078,15173.6844,339.8329,4051.7634,43475.3008,28811.6475,22135.4959,15616.8504,8927.4783,25091.7991,59589.3529,43805.6804,2640.5145,270343.7746
PF3D7_1032700,22446.3059,21866.694,8496.2145,6380.9336,5674.3144,20045.5664,13629.7293,16533.5687,36789.3398,1232.9092,0,7758.6484,20685.4054,23777.1461,408.2374,3096.0423
PF3D7_1032800,2793.0199,3213.2511,0,14189.0141,2269.8571,0,6625.872,10897.6509,1320.0925,7926.3036,0,8978.3839,4827.7015,4209.9677,0,4777.0272
PF3D7_1032900,2860.1119,685.5078,419.5032,3613.9303,311.3012,9278.9634,2212.5111,4913.9522,8448.7681,1724.7996,0,3830.8569,4291.3796,2020.8266,15722.344,1528.6805
PF3D7_1033000,49758.7685,3022.0022,141871.0946,79600.1421,12808.5471,29607.7978,44355.9508,51511.3869,33343.7387,59551.1204,80115.0332,83233.7252,43890.1706,57694.0477,81243.1916,38508.8931
PF3D7_1033100,65963.6033,56606.6813,91319.2794,103710.8467,21880.7784,94865.606,122208.428,85666.3871,31145.8824,123127.9903,110205.8933,168407.5527,167691.1139,177088.9967,125504.5849,1127.078
PF3D7_1033200,9453.5084,211877.885,76169.5277,26571.8899,23414.138,42165.1503,16034.4252,15461.9683,158534.9805,137121.3278,52325.7192,86665.0748,20576.6444,16963.6173,126734.2296,0
PF3D7_1033300,0,6288.3612,26167.9252,8840.4334,1523.0162,2269.8296,0,3489.8401,0,27549.0406,0,12299.5444,3149.2851,706.1952,13313.1321,0
PF3D7_1033400,0,72222.1458,32114.4035,25846.762,53797.0861,11252.852,11738.8801,7929.6922,35861.1802,41219.0204,88156.5941,2903.6154,3122.5639,1750.5082,17416.8939,0
PF3D7_1033500,74650.882,70487.7975,23287.9846,56351.5812,3403.8996,88972.7393,99328.9859,82596.7937,16344.584,84740.6147,22928.4963,106331.6404,108069.0608,90814.5122,54422.736,0
PF3D7_1033600,44763.7655,53119.4086,89072.6968,56145.9962,3089.1283,49830.3074,67641.8969,53990.3779,59427.3976,64672.348,8751.6893,80501.6355,50800.8713,59148.5902,86833.1047,5353.9494
PF3D7_1033700,133331.5774,232039.2727,26179.7028,34234.6789,10568.3949,71649.8962,129422.2415,103829.9016,469610.6937,36875.7167,142446.1433,88934.0881,182710.4983,165844.0573,36630.551,384650.8063
PF3D7_1033800,639630.7272,108447.8658,33786.1923,57839.0021,14028.2418,400347.0358,452110.4056,444093.1584,121104.2048,31809.8856,1306.8254,227266.6859,704080.5476,664304.0301,33627.6548,79147.1233
PF3D7_1033900,431863.148,305841.9593,390936.687,310070.9413,267822.7679,284269.3725,401840.2451,436707.6851,107743.4568,468052.851,13175.5779,302306.1773,282980.1744,308046.5135,616474.0397,0
PF3D7_1034000,45757.4785,38102.8108,3374.8852,43915.837,77712.4215,32574.0454,54207.736,49154.817,28011.8659,55503.7477,98354.5334,67241.6195,48459.0869,42790.2009,3538.0578,0
PF3D7_1034100,22161.3984,31310.5706,684.3147,21162.3417,8124.9604,12109.0473,24061.0587,21720.4612,0,42369.1942,2964.505,12498.1706,6720.3005,13813.7931,657.6173,0
PF3D7_1034200,99143.098,43131.9084,39103.6953,31959.4549,0,69194.556,122883.264,80528.2404,34126.9883,54852.9747,0,22318.1618,151206.761,116609.942,40396.4897,0
PF3D7_1034300,74144.8531,31664.5846,6327.3316,36339.0678,15651.0962,34988.4533,67437.4647,68737.2814,22300.6083,36727.0654,0,14445.1218,88998.9543,93617.0037,22421.7749,0
PF3D7_1034400,90478.1443,29628.1745,137404.3067,87628.501,3458.2297,109522.0332,112524.271,88486.7802,31383.4211,129334.8322,30282.7995,109716.7646,103688.1894,88594.4237,10076.4673,133733.5558
PF3D7_1034500,8825.9188,15010.033,24224.6022,18141.7447,14167.2532,20715.8069,22797.9478,13951.5397,3022.8124,12022.5846,15995.0121,17680.8621,10022.9342,13716.6128,10990.7027,3937.9213
PF3D7_1034600,5273.9756,16854.1266,9901.4861,3645.2639,7755.8053,0,0,4364.9682,1107.8627,7184.1606,0,7534.939,1688.1489,2271.3016,19823.3254,0
PF3D7_1034700,108036.9072,6989.83,16721.1169,5497.3912,4617.025,27523.9617,59476.4403,64946.0891,522.112,18057.2848,13476.6875,3551.0553,76376.4849,78853.962,12705.5394,192715.7221
PF3D7_1034800,28905.7975,15944.1282,83168.221,25658.0843,14481.0179,6851.3675,13681.9526,8427.1267,7174.1265,110574.2164,28179.2065,19093.1462,13118.2249,12576.5295,11832.2577,0
PF3D7_1034900,93063.4224,28526.5291,91371.1478,81224.8667,4226.2577,83251.1885,85214.4751,72139.1465,61340.2995,93245.0354,112633.7015,102602.9756,122802.4231,122690.4877,66568.715,0
PF3D7_1035000,12484.3283,13482.2195,3704.3404,7141.1685,19492.082,26815.435,9472.5537,9416.3769,6104.0598,5049.685,54707.3675,46897.3879,6752.0537,9115.3771,8737.7444,0
PF3D7_1035100,49526.6879,10721.7338,16871.8376,9662.2106,205576.9544,35015.078,26365.6663,16056.1509,13004.6038,906.7849,0,97008.1329,42189.4795,38702.3033,3302.7726,0
PF3D7_1035200,1238.0482,3857.5387,1271.1239,2888.0331,35394.8615,5355.4098,1755.8257,1097.8518,2438.1288,1756.7268,3146.6336,12436.8874,1337.4697,2832.5212,7329.1986,0
PF3D7_1035300,7385.5587,0,13381.5378,6756.2826,9709.3825,10523.9223,5377.2083,3852.482,855.566,13192.1289,0,23857.8438,4067.5503,6314.5863,612.3562,0
PF3D7_1035400,18348.8862,1271.6636,16082.9455,7334.3851,64164.9803,0,7752.6773,3136.5902,3831.1874,752.8519,5618.757,4737.6666,21228.8025,18565.3406,747.8466,3781.0751
PF3D7_1035500,896.0987,4725.0667,16297.8324,4180.7143,83748.7217,1550.4974,0,397.3123,0,0,20497.7885,0,0,0,505.2258,0
PF3D7_1035600,627.1644,1202.5434,0,975.3371,20023.524,2170.3338,0,834.2166,3952.3051,5695.4498,0,0,0,337.6199,0,0
PF3D7_1035700,7928.4394,5804.4851,32645.5971,15842.1092,36484.4629,10974.7052,7285.5489,6263.6472,2498.1977,20945.5447,0,23941.9549,2906.9543,3724.8858,55429.2561,0
PF3D7_1035800,1794.9455,16347.986,18253.4785,12096.138,437446.1752,0,154.2806,1326.4052,235.6563,8659.5806,77554.8236,1602.7763,1149.0896,161.0448,2698.6692,0
PF3D7_1035900,0,0,0,2668.5303,4889.8584,1619.4685,482.6902,414.9861,0,796.8476,0,1253.6325,224.6939,251.9266,13192.4966,0
PF3D7_1036000,862.2565,2893.303,2529.4074,6257.7274,38791.3268,0,667.0201,573.4611,1358.456,0,0,0,0,696.2648,0,0
PF3D7_1036300,0,0,550.323,0,2450.2721,6492.03,967.4901,0,0,266.1963,0,0,0,252.4771,0,0
PF3D7_1036400,0,589.8944,180.4958,637.9212,0,4258.5335,0,0,0,0,0,1648.2679,0,662.463,0,0
PF3D7_1036500,4037.9238,645.2028,1579.3528,2616.497,16407.8849,2328.9063,2429.4954,596.7783,265.0672,763.9475,0,2704.2138,1130.938,905.7192,0,0
PF3D7_1036600,33744.5987,74408.3191,26397.0438,19825.0389,25791.4972,56441.1918,44086.7197,21694.4409,79745.2121,66076.9568,162954.5534,125047.2098,34834.262,38147.8678,20927.946,0
PF3D7_1036700,15374.9094,0,2122.4425,4688.304,1837.5033,9389.2318,8395.5148,6215.4351,2493.5081,5133.2252,1149.3235,7268.2155,15632.5574,7303.0052,10198.1946,0
PF3D7_1036800,6684.1105,70489.7054,14215.5583,16314.0933,56907.7595,19275.5836,15224.7239,13089.2401,71300.871,100534.7413,431788.2752,26112.1913,5482.5187,10494.8715,97353.9822,216734.2072
PF3D7_1036900,36680.4587,23159.6468,84962.0443,119953.3684,4723.5157,62917.309,55996.1273,78695.6181,9114.0085,74977.5352,10986.9333,71183.3009,33697.0517,65980.0563,108241.9333,0
PF3D7_1037000,10879.4456,5701.0251,24500.8783,17164.4182,3530.3669,10289.1317,11082.0267,8029.5624,5748.8866,8207.6973,40188.8314,15567.6205,5385.8328,4146.9848,10134.2632,2311.5036
PF3D7_1037100,7914.0869,26555.7303,22793.6659,10256.3526,3132.3179,22407.6236,10760.1248,7496.3902,27487.1026,7350.3379,18285.9177,18309.4219,12090.383,3679.4122,9735.2929,0
PF3D7_1037200,25816.7358,0,10913.0396,26267.253,2792.4998,9988.3355,36551.8115,33273.4244,5810.485,9465.3236,0,6872.8732,18939.759,17264.4266,23505.9851,0
PF3D7_1037300,36421.171,38585.8892,34255.4981,56420.135,25995.8672,50022.5831,22948.8861,35187.2236,42867.7907,33943.7566,19450.1598,27333.5585,12383.8606,18919.9145,20933.9762,0
PF3D7_1037400,225.5314,1729.7619,2646.3619,2455.1519,130.9192,780.4626,3721.9292,3199.8758,355.317,5632.3067,573.2124,1208.3141,1624.2845,849.8684,127.1559,0
PF3D7_1037500,46455.4151,8827.2502,34866.9533,48597.4525,7045.435,44897.2997,46620.6473,71441.4545,3956.1587,39431.9383,25528.9669,25786.0072,49231.5305,31767.2182,47664.4283,0
PF3D7_1037600,192243.8429,29466.4535,47854.9106,44121.4468,3774.1944,122724.5774,164299.0606,120288.4729,11407.233,38747.5091,61592.4703,129835.0301,261371.753,232594.3807,31158.4896,5054.6236
PF3D7_1037700,1285.8936,6780.4283,754.4272,7332.4625,7464.5132,15574.6484,3315.784,7126.7455,506.4705,2919.3873,0,5167.0088,4630.5246,3115.0446,362.4972,0
PF3D7_1037800,4984.6489,0,18044.5892,22101.1506,246.2596,7340.2672,4156.8226,7147.5383,167.0882,14687.6803,539.1075,5682.1096,1018.4286,3425.5844,51304.2866,0
PF3D7_1037900,2638.717,1686.5179,0,3875.6326,2042.3398,3043.8042,1587.6354,2144.9167,8314.4188,2496.1359,1117.7642,8246.7437,0,473.4981,247.9541,0
PF3D7_1038000,23101.568,68239.2076,79856.1771,70774.1133,38177.0184,47534.3517,22539.7427,42078.4286,44592.9782,63787.9888,107908.9031,40141.5254,11191.8115,25992.8063,22060.024,3559.6079
PF3D7_1038100,11670.2364,29089.911,57856.0329,41742.7314,70962.6999,16154.1758,13993.0953,18239.5856,23442.2304,38417.9616,64513.0459,16412.7689,5183.0485,14135.4253,40794.4419,9980.0644
PF3D7_1038200,2330.2459,63670.1691,20507.1496,10267.6912,4058.0692,16127.8661,16824.4536,12398.2158,30287.5952,129614.7718,0,6242.3002,11747.7566,7526.6152,38100.3884,0
PF3D7_1038300,4579.6241,8318.9425,0,3998.3272,6716.0499,5004.6377,6463.8424,3419.8133,3417.6519,0,34306.2218,5165.4613,2314.5689,519.0186,49737.8456,0
PF3D7_1038400,36024.7694,7006.6132,62371.3034,60357.7707,393.2013,7648.9486,53373.1836,53284.3701,5953.6027,36239.9132,4349.2539,3533.5359,14498.1366,30054.0744,20823.5275,609.7455
PF3D7_1038500,128961.1899,68714.0999,171162.3554,106491.4291,1464.9897,19213.4774,79913.0458,110553.1873,118485.0311,235773.3061,165487.9855,29746.3514,52346.2729,83416.7393,119237.2093,0
PF3D7_1038600,4748.1338,3958.3528,0,2568.3752,4793.4869,7143.9807,212.9297,2562.8863,650.4804,0,0,15484.4591,792.9558,444.5308,8380.2555,35308.4619
PF3D7_1038700,0,4302.2515,2632.805,3780.1749,1302.4854,5823.4833,2314.289,5969.0312,1325.613,3183.7803,0,6010.6205,2693.2725,1811.8172,632.5226,0
PF3D7_1038800,2261.4926,867.2505,265.3612,13716.1792,0,14869.4167,3498.8684,2005.4016,178.1453,2823.8688,29888.7083,19385.9927,1194.4054,973.9392,892.5301,1933.9661
PF3D7_1038900,27903.2231,12229.1339,25725.3508,16117.6995,11338.3239,16553.2296,26107.8575,19441.2958,4710.0627,21493.4736,1013.1295,8542.5832,10143.6928,10514.7541,45622.8091,0
PF3D7_1039000,218.505,0,0,113.2697,126.8405,0,1126.8669,290.6424,172.1237,496.0759,0,0,104.912,235.2546,123.1944,0
PF3D7_1039700,0,0,0,0,11052.9668,0,0,603.0184,0,0,3456.7106,0,0,0,0,0
PF3D7_1039800,0,0,0,0,0,0,0,0,0,0,0,0,665.6628,0,0,0
PF3D7_1039900,0,920.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1040000,0,0,0,0,0,0,0,0,0,517.4657,0,0,0,0,0,0
PF3D7_1040100,0,0,0,0,0,0,0,0,0,0,0,0,488.8264,0,0,0
PF3D7_1040200,0,0,0,0,460.7349,0,0,0,0,0,0,0,0,0,13424.7313,352948.8168
PF3D7_1040300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1040400,0,0,522.4643,461.6326,0,0,0,0,1402.9863,505.4416,2263.3565,4771.0859,0,0,0,0
PF3D7_1040500,0,0,0,0,5904.3946,0,0,0,0,0,4308.6013,0,0,0,0,0
PF3D7_1040600,0,0,0,0,537.922,0,0,0,1459.9296,0,0,2482.3655,0,0,0,0
PF3D7_1040700,0,0,0,0,2840.0317,0,0,0,0,0,0,0,0,438.9572,459.7324,0
PF3D7_1040800,0,0,0,0,2368.4929,0,0,452.2638,0,0,0,0,0,0,0,0
PF3D7_1040900,0,927.6609,0,0,0,3348.4591,0,0,762.2175,0,0,0,464.5834,0,0,0
PF3D7_1041000,0,0,0,0,491.6445,0,0,375.5182,0,0,0,0,0,0,0,0
PF3D7_1041100,0,0,0,0,20009.0599,0,0,0,0,514.8412,23054.477,2429.9064,0,488.3074,1534.255,0
PF3D7_1041200,0,0,3271.7049,0,49019.1868,0,0,0,0,0,121485.2842,0,382.4967,0,14372.8675,0
PF3D7_1041300,924.2094,1363.1587,5505.7091,884.4849,26329.5942,984.0841,439.9664,63.0425,1120.0467,161.4038,0,0,0,0,0,0
PF3D7_1100100,5842.924,12863.1565,8548.8732,24604.9921,109541.6814,1997.0106,6919.4144,7484.0601,4091.2575,17523.2904,17600.5031,772.9441,6026.4055,6368.4798,1626.8026,0
PF3D7_1100200,551.995,2857.7108,3691.9199,2060.2491,11343.1803,764.0825,1480.2997,636.3333,173.9299,3947.5928,8137.1393,2957.386,371.0454,594.3083,16494.5567,52869.6993
PF3D7_1100300,0,7866.5956,0,0,0,12620.021,0,404.2324,0,0,4634.4004,0,0,0,0,0
PF3D7_1100400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1100500,951.3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8135.3451
PF3D7_1100800,13157.6351,9344.0135,0,7578.5731,6223.4786,3372.7894,7539.5688,7346.3088,28406.9684,16042.3777,0,10443.5213,0,2623.3774,138475.9209,0
PF3D7_1101100,0,0,0,0,113478.4015,0,0,371.9949,16522.6593,18095.5218,72501.7337,4495.0418,402.8327,451.6558,42572.8775,0
PF3D7_1101200,0,0,0,0,4125.2558,0,0,0,699.751,0,0,2379.6186,0,0,0,0
PF3D7_1101300,0,0,0,0,4159.6903,0,0,0,0,0,0,2399.4818,430.0693,0,0,7659.991
PF3D7_1101500,0,0,0,0,557.1678,0,0,0,1512.1632,0,0,2571.18,0,516.6974,0,0
PF3D7_1101600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1101700,0,0,0,0,9473.9715,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1101800,0,0,0,655.9756,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1102200,0,6573.6479,0,296.202,0,1977.3382,0,0,0,0,0,0,1097.3867,0,322.1554,0
PF3D7_1102300,783.2688,17021.1096,12254.394,3248.276,2424.9679,9035.1367,5385.9304,12733.8123,48949.2022,17189.9346,41142.4251,15387.0421,3008.6017,10400.8299,0,0
PF3D7_1102400,43234.9884,2718.0341,332.6655,9552.8065,1810.317,12754.2233,46787.1577,39218.9795,9156.478,2574.6142,5043.9663,20505.585,56082.402,57385.2206,35165.5842,0
PF3D7_1102500,8304.78,34019.0902,82387.3775,96016.1139,2629.5603,23513.816,20895.4269,10377.0362,3766.5773,25567.8314,1918.8635,8763.9611,2658.2802,2303.0842,15040.0649,0
PF3D7_1102600,349.9929,671.0867,0,0,12596.4269,0,721.9887,620.7195,551.402,0,0,31877.2648,0,0,0,0
PF3D7_1102700,1328.0671,11034.7249,0,1147.416,119494.5699,7659.7384,6164.1574,3925.5902,33477.198,16834.5009,5625.7109,42691.7708,2975.7106,5004.547,499.1814,75715.0927
PF3D7_1102800,3768.8896,3179.6951,12028.8636,2031.8838,353900.3532,0,621.9774,2941.0491,6175.2685,1197.9208,4597.9398,14538.4732,289.5325,1460.8062,849.9689,0
PF3D7_1102900,0,0,0,0,0,3546.7442,0,0,807.3536,0,0,2745.5389,0,0,0,0
PF3D7_1103000,47016.3145,217421.7088,0,15770.4638,264898.8369,0,15689.2986,22072.3391,307183.4898,37673.6392,1265262.9727,0,2655.7889,28287.8519,121625.2979,0
PF3D7_1103100,32863.4534,61023.4571,9335.9757,17932.5361,10442.1369,88586.282,27473.9748,40798.8031,33790.1698,1963.4338,1758.4427,46334.2881,31225.6386,27933.6418,43688.5132,5916.6146
PF3D7_1103400,27337.6017,7912.1391,24330.6034,20428.1962,1916.2888,25703.4959,25217.6179,20216.8272,22753.681,19087.9289,0,30398.3576,25954.3234,24990.4317,40830.1808,0
PF3D7_1103500,327929.8677,39318.248,21977.1476,33312.4245,1124.7312,290549.1136,248307.519,179545.6032,26709.7265,67815.5739,1641.4954,193772.419,385448.2309,277795.0662,76468.0454,0
PF3D7_1103600,9556.6764,31849.296,22427.412,13682.5706,137104.3992,0,12908.0743,8474.4802,43376.2549,9815.1706,70554.7169,31695.9542,14639.5011,10044.2647,1796.037,0
