Gene,ES1,ES2,ES3,ET1,ET2,ET3,LS1,LS2,LS3,LT1,LT2,LT3,M1,M2,M3,MT1,MT2,MT3,S1,S2,S3,YR1,YR2,YR3
PF3D7_1245100,49.2663,60.0117,69.3914,1.3145,1.3374,3.2907,17.3099,34.3866,63.5,44.9515,62.5135,67.3878,16.5296,32.2158,41.8835,6.097,27.4273,36.9747,42.2809,59.5059,61.4071,4.057,2.766,5.4122
PF3D7_1245200,14.4331,10.0758,29.3144,0.9001,9.6897,5.8529,4.9122,7.6744,21.8119,26.9347,28.019,18.7317,3.4242,10.3535,9.0456,19.3664,24.8861,32.6629,9.4504,11.6843,16.6208,0.5488,0.3788,1.3123
PF3D7_1245300,93.293,123.1148,91.6466,2.9678,29.312,31.5307,33.829,42.7642,75.6556,128.0095,141.8997,82.3819,38.7926,50.73,87.9195,61.9341,95.7712,82.4193,34.4997,222.0288,34.7941,6.2633,8.1668,7.7664
PF3D7_1245400,149.9892,119.9906,254.8277,1.8395,40.8927,43.3794,70.1029,88.9808,181.7772,189.1249,153.8601,129.9138,14.2548,101.7876,60.4956,102.2915,144.3674,145.0623,97.1252,133.999,109.4316,8.598,1.0752,5.7942
PF3D7_1245500,166.8915,125.5013,137.7383,1.8999,0.6301,2.1068,48.3906,73.5047,111.1223,58.2492,86.9755,112.6884,4.0577,67.1845,30.4781,1.5903,10.7562,21.5712,115.6116,113.6164,119.2725,7.2244,2.9459,7.6136
PF3D7_1245600,8.0145,4.541,17.9397,0.8791,0.5936,0.539,6.377,9.6538,19.5061,0.3649,1.4693,1.3651,2.7871,10.5067,11.6773,0.8224,1.351,1.123,6.1169,6.8943,22.3871,2.4694,0.5286,1.3733
PF3D7_1245800,109.1797,103.9918,139.2406,132.0463,130.1277,127.0057,383.7105,264.7115,145.5383,100.1258,113.7517,86.8069,130.632,207.858,264.4157,107.4077,124.4646,98.3938,140.3299,96.8028,150.9226,150.7333,117.0583,132.5942
PF3D7_1245900,29.9037,20.8838,49.4227,90.5085,55.4189,47.0354,11.3913,11.5978,33.0397,58.2865,55.5425,40.4656,4.4143,16.0457,14.5151,49.1906,59.1235,52.6294,17.68,19.1661,13.8405,55.1249,81.9276,71.0844
PF3D7_1246000,4.167,3.4681,8.7149,5.9423,10.1416,4.3056,4.1051,4.0211,6.0111,2.6718,4.03,1.4763,3.2294,7.9523,7.3168,5.2942,3.0437,1.4232,2.7048,4.2496,5.6252,15.7852,2.5306,17.7627
PF3D7_1246100,37.4537,65.8586,81.7198,2.5924,2.8775,4.8733,31.6259,60.8923,84.666,41.9383,69.288,38.6291,19.1269,60.0717,52.2531,10.0314,31.8292,34.1127,43.5535,67.493,62.6241,9.2677,2.3557,9.6401
PF3D7_1246200,5366.8957,7613.177,3156.4829,227.8604,241.6812,347.333,14121.2144,13268.2484,6295.1738,1671.6861,2556.8187,3247.3222,5218.4114,15195.3021,9440.1653,585.2825,1029.8043,1095.3386,10291.9947,5813.7409,11842.6434,1394.6188,385.7274,558.6968
PF3D7_1246300,304.9464,376.2721,164.8509,355.9554,143.1201,145.4513,444.7428,552.9997,351.1061,24.6687,102.7084,149.9713,74.3613,392.5339,208.1698,27.9251,11.2581,15.7927,509.3816,259.5027,349.1067,434.2969,330.0599,419.3128
PF3D7_1246400,424.1019,687.5282,195.4445,55.5268,17.2872,32.1866,3965.8114,2863.5285,966.5033,40.9067,113.1087,157.3791,1907.354,1707.3889,2407.9853,35.7429,39.1867,33.1005,1664.2799,216.215,958.7673,456.8989,110.3076,142.3163
PF3D7_1246500,39.577,49.056,98.1633,74.8664,67.932,70.4397,20.5884,22.8774,67.1508,67.1351,67.6662,45.82,6.7552,40.2735,30.258,96.5696,73.476,70.3231,19.6602,62.7792,54.3803,35.8131,49.9892,52.2442
PF3D7_1246600,95.3517,107.6778,145.7544,182.0166,102.1686,110.0936,34.1193,42.9337,79.3157,137.6791,132.4168,99.0029,11.9016,42.6367,42.6629,131.1241,133.6886,102.4956,43.8413,128.6026,106.8491,110.5957,175.4826,142.8193
PF3D7_1246700,112.7617,49.1496,161.4665,3.0292,54.3129,53.5778,22.5709,29.257,94.1087,201.7896,158.3358,130.3217,3.4755,30.7341,33.3314,135.6173,202.2288,224.1088,42.941,60.6579,77.2336,7.915,1.6695,13.9038
PF3D7_1246800,631.1529,387.9128,565.3308,173.4887,431.8003,421.0188,295.266,292.3364,430.0634,559.4943,492.9789,523.6437,32.4045,243.0725,154.6469,505.1782,511.6605,466.7988,535.3328,348.3763,336.8276,29.5635,70.2936,81.421
PF3D7_1246900,78.5844,96.3616,123.2749,1.4671,4.9626,7.7444,30.7638,68.79,107.4749,86.1271,90.5163,75.2684,5.6908,72.5361,38.839,17.9231,69.7272,84.7897,62.6957,101.9005,108.6573,3.157,1.7253,6.0816
PF3D7_1247000,117.7646,102.9753,117.9835,1.9909,1.0455,1.9678,48.4137,74.9316,136.3436,45.31,86.4155,96.2546,7.7424,64.0197,37.0956,3.1042,15.8635,23.1432,101.8606,86.6076,85.314,7.7685,1.2569,5.4829
PF3D7_1247100,104.4412,54.6799,161.7556,89.7948,82.707,75.7218,40.1936,38.3618,97.6576,91.4322,96.8401,102.6656,6.1258,41.9724,40.0219,105.0023,97.472,120.2161,75.2784,47.2377,52.3471,60.5493,104.0452,87.5779
PF3D7_1247200,46.3568,57.3388,97.5162,110.4187,119.7084,105.4334,29.5083,31.157,72.9762,67.5367,91.9318,60.1348,26.1618,51.2761,48.9186,65.7828,76.4039,73.0759,44.7053,63.5026,29.2675,81.8463,127.795,113.4441
PF3D7_1247300,55.1785,52.4076,101.9641,116.993,97.9201,79.1828,49.699,68.5652,110.2091,70.0547,72.0196,67.999,70.2099,127.3424,125.8208,80.9913,71.5472,90.2646,44.7051,43.4656,67.8857,128.0351,114.6532,122.5412
PF3D7_1247400,132.864,128.6603,191.7519,141.694,324.4628,333.4297,88.9846,105.299,198.5326,352.1028,279.8295,249.0663,29.5466,95.3512,92.8577,444.3334,566.4024,507.515,129.5172,114.3535,144.5772,51.4258,100.573,107.1007
PF3D7_1247500,200.5201,205.4694,161.9556,3.2795,7.0661,12.2684,173.3176,209.8428,159.8274,45.1181,93.7095,80.8538,24.5855,200.5976,88.6224,19.1297,42.4244,47.6528,286.8772,122.982,209.6481,18.7007,5.2773,8.2035
PF3D7_1247600,16.2592,13.9903,25.9769,0.2038,0,0.4772,23.023,36.0757,44.6482,1.4805,6.2208,4.2538,3.1018,38.9001,16.5971,0.1907,0.2436,0.9113,33.2156,3.3779,17.5591,4.101,0,1.9812
PF3D7_1247700,86.9604,194.7974,71.7557,3.479,1.0096,2.0003,213.268,363.3367,165.2715,2.9259,15.088,29.6144,30.1851,299.1793,99.932,0.8565,0,1.0233,210.5311,98.238,158.2197,11.0518,6.5502,6.2291
PF3D7_1247800,78.8375,168.1083,98.5999,1.6318,1.2177,1.6754,140.6168,299.9057,206.2899,2.2457,15.6394,25.765,15.4653,242.1544,94.3136,0.4821,1.3344,2.0159,138.7816,76.3234,164.3618,9.8965,4.5182,6.4001
PF3D7_1247900,21.7357,15.5363,49.976,212.7148,147.5866,169.9125,26.0909,17.7218,43.2819,42.3772,35.6828,22.3467,35.0113,51.9779,48.3399,114.3594,77.6188,81.128,18.3372,23.3806,35.9004,243.4407,182.3353,224.7576
PF3D7_1248000,32.4265,15.9512,70.3646,3.7466,2.7959,2.308,11.0341,11.9729,54.5497,10.0257,13.6408,35.8361,3.7508,13.661,7.5941,2.9515,2.1211,9.0365,19.208,12.4585,27.1789,8.656,4.3569,7.8263
PF3D7_1248100,173.5744,136.4915,230.8779,216.6347,221.7777,209,71.6065,89.0252,159.2428,192.467,206.4379,162.8811,35.2443,101.0261,77.0827,206.5768,196.8048,240.4346,145.2256,139.7919,128.1631,138.9243,240.9517,208.6218
PF3D7_1248200,216.4567,320.7975,299.7165,237.4093,265.581,276.5341,226.6847,277.3673,239.2717,209.3976,237.8026,181.7563,98.2096,290.7163,212.374,219.8174,225.1077,239.2972,206.346,444.3309,204.4744,238.6211,224.833,256.0136
PF3D7_1248300,175.8367,55.5153,121.2121,12.3328,16.2499,15.3974,41.1274,34.1821,100.1381,88.2731,123.1794,118.9371,11.3739,34.8792,35.7758,36.4993,67.2675,69.9254,79.6115,30.4242,66.2699,27.0683,6.6059,19.797
PF3D7_1248400,19.8383,22.8356,43.6478,4.1099,3.669,9.1934,29.528,50.2629,48.6339,16.3187,18.9538,4.765,30.9229,89.8951,82.0036,14.0975,20.9582,19.2936,25.6916,24.4056,35.5861,15.0342,8.0719,6.6579
PF3D7_1248500,856.2151,1159.6231,665.3209,762.9333,919.6734,1079.8428,1833.8287,1682.6533,873.6202,1042.5615,1040.4058,893.5395,1836.5102,1492.1481,1806.5998,1266.2304,1151.8908,1083.4239,1166.0036,1143.1592,656.2474,1070.557,775.4675,824.9644
PF3D7_1248600,131.8708,85.9077,158.7322,14.996,22.3849,19.5241,59.9257,78.4549,144.4791,103.6244,121.6216,165.2651,64.1932,59.0223,70.4694,25.422,40.3019,73.6203,101.8228,91.4756,88.83,89.255,15.5166,61.538
PF3D7_1248700,1007.8473,1194.3887,665.9005,684.2544,541.643,437.5571,336.0102,512.2203,462.6012,630.9377,471.5056,523.0256,1417.453,738.528,1097.2798,422.4218,313.9717,367.3918,661.058,978.3773,1088.5232,694.9689,457.1883,488.9995
PF3D7_1248800,54.8974,28.7196,67.8693,6.3906,16.7797,16.6222,14.3481,26.1435,43.2414,91.2861,87.7653,84.2796,4.0519,43.1593,50.3945,73.7328,123.4801,79.7625,31.9977,35.3014,73.402,11.6886,7.8445,7.7644
PF3D7_1248900,1306.2386,1162.5383,912.1725,340.335,378.5614,403.9952,696.9741,810.6718,983.4231,762.6024,926.9826,1091.3062,95.4547,722.2239,411.5313,372.3967,476.6067,523.9429,1145.9563,1171.0541,710.4976,214.4073,271.5643,313.1949
PF3D7_1249000,18.3628,11.7092,33.3716,22.7903,38.5334,29.7289,7.7528,14.721,31.4067,19.73,18.6178,17.7153,1.6056,12.7887,10.7653,34.8873,30.4026,27.4029,10.8976,5.8416,8.39,9.6842,18.8924,16.6884
PF3D7_1249100,111.8718,95.2252,195.1416,337.9694,405.4505,412.5557,47.3665,47.3415,124.5809,346.4876,234.6104,192.8786,34.9757,70.7514,69.2463,484.5456,420.4945,434.4906,51.3969,192.7275,93.0143,309.0771,306.4114,311.1934
PF3D7_1249200,48.5387,67.7585,36.755,4.4946,12.7456,4.2086,23.2876,11.0323,39.0412,7.1821,17.375,39.4735,1.1399,27.613,15.3313,12.614,8.0579,13.5641,47.055,18.6211,32.1664,8.2208,0.9458,13.1061
PF3D7_1249300,316.1705,283.3635,269.888,148.5925,185.8008,171.0918,99.4992,148.5312,201.5659,329.9548,349.3792,339.33,19.288,149.3693,93.8092,199.8627,219.733,250.0425,193.4293,298.6767,255.4395,142.8803,146.2474,156.4331
PF3D7_1249400,478.1699,372.7072,528.4935,22.1099,49.7242,62.5092,251.6904,312.1242,436.258,296.0438,340.3178,423.796,23.1613,273.9285,168.182,99.5207,184.9774,238.5309,359.0948,239.9529,387.7233,28.7179,69.1147,48.7946
PF3D7_1249500,253.3582,185.4959,289.4028,2.4313,22.1834,22.2913,56.0559,110.9773,203.7229,236.3342,241.3533,266.9024,3.8538,119.7044,52.6121,57.0498,108.7251,144.2521,114.9083,172.0734,190.3748,5.5585,2.3449,11.6516
PF3D7_1249600,61.1769,69.4945,75.3169,0.4335,1.3658,1.353,20.6631,51.7451,68.3495,27.9591,40.3944,56.7667,2.5286,45.1039,18.6977,2.1087,14.2995,23.5477,30.3866,73.9922,65.1486,2.6957,0.5473,2.4578
PF3D7_1249700,5.0465,16.6905,17.4692,0.1348,0.1593,0.5786,7.1953,30.8301,33.9251,1.371,5.8979,2.8724,1.4533,22.2063,16.6159,0.3153,0.6446,0.8289,9.574,17.6654,24.659,0.6165,0.2837,1.1467
PF3D7_1249800,62.5047,54.9737,71.602,38.4616,52.4172,36.6542,39.7675,60.6112,74.8164,47.9014,49.9729,60.6417,11.978,57.9267,30.9002,39.5254,36.2002,43.0525,60.7594,46.6317,102.4708,42.1049,27.137,37.6359
PF3D7_1249900,396.2741,419.7384,666.9629,213.573,234.9371,231.3705,129.0452,192.4118,444.0886,350.769,369.5431,316.0867,29.8465,269.0772,146.7557,309.3033,326.5522,326.6842,194.9952,722.3043,537.5432,226.7477,177.9347,204.8652
PF3D7_1250000,271.3989,215.3336,326.3432,380.1676,375.4048,387.3895,102.7475,106.8436,188.527,275.4616,301.2126,284.8792,54.4665,122.4412,96.2817,315.2474,300.3642,253.5734,128.3276,236.3944,125.656,336.3854,357.2063,329.5806
PF3D7_1250100,2.1815,0.9507,5.8353,0.1616,0.1018,0.1009,0.9378,1.7119,5.4928,1.9719,2.1701,0.8712,0.6968,3.2531,2.1338,0.3326,0.8112,1.8424,0.765,0.636,3.7266,0.5025,0.3061,0.5236
PF3D7_1250200,145.3152,158.0751,87.7,138.4323,122.29,124.5783,389.6873,316.6813,178.4258,84.407,100.0956,81.5104,95.6419,247.4165,207.5007,106.1857,89.1262,80.6087,289.9082,66.869,197.0613,146.5992,104.7366,124.3703
PF3D7_1250300,838.6753,549.7809,1000.8727,41.1932,118.298,117.1871,203.1918,337.7563,608.6467,411.3681,453.5395,436.8356,33.7322,295.8511,182.3083,193.2475,231.9964,242.9548,378.8815,629.5903,554.1925,26.9679,22.3905,32.0115
PF3D7_1250400,103.4759,48.2762,190.6196,2.0048,0.1858,0.184,18.3305,22.8524,95.8663,48.8234,60.9442,65.731,2.3927,28.0553,26.7309,0.9929,13.39,26.3624,42.7286,51.6669,97.9949,1.402,2.4816,3.9164
PF3D7_1250500,351.7624,168.6925,338.6274,182.2514,180.8753,191.5431,101.7466,132.6325,228.183,254.9885,299.8345,271.7142,27.9605,118.2133,68.8042,196.7609,213.7058,185.6073,160.4258,174.8482,156.1546,72.3082,132.4894,135.9002
PF3D7_1250600,156.757,120.8624,203.0286,200.7663,91.905,101.7647,44.1518,71.6795,142.7973,146.1355,175.3126,160.5965,24.5493,86.3092,64.2853,89.2583,124.2628,134.1766,89.3785,109.6548,144.0906,301.6847,278.527,289.8131
PF3D7_1250700,114.5759,56.4011,146.1797,46.0176,13.8549,19.3903,28.6111,29.9886,102.1498,104.4307,117.7618,115.5965,6.6135,21.2535,20.7039,22.5767,56.466,81.8384,66.5627,64.291,55.2949,53.6801,57.6707,61.7912
PF3D7_1250800,154.2576,170.7612,227.0325,54.8674,116.3694,87.9525,42.7383,76.1065,147.2692,204.8626,212.1667,173.7623,10.4601,96.4141,54.1067,143.1302,174.2133,179.3989,85.0249,222.1318,218.57,43.1687,46.8102,60.52
PF3D7_1250900,2.6265,9.3269,1.5153,2.8537,3.3718,3.5257,2.9571,5.5299,6.2867,5.8726,7.0156,7.4441,10.5546,10.8796,6.28,4.6718,8.5266,1.8606,6.2782,27.3398,6.9336,5.4369,2.7523,3.4671
PF3D7_1251000,0,2.3332,0.6065,2.4747,2.2493,1.634,3.5507,11.8044,13.3002,0.2765,2.9048,0.8276,3.621,10.6998,6.2839,1.9589,3.4128,1.0639,3.466,0.5915,8.0733,18.1054,9.2134,6.3219
PF3D7_1251100,197.0781,194.6325,146.6152,236.1515,179.3599,177.8755,138.5448,180.0019,141.7091,111.248,174.8351,154.1189,66.9078,185.8124,87.3665,135.617,120.3057,99.6258,193.065,178.005,124.9169,336.3595,244.6945,253.3095
PF3D7_1251200,488.9451,1045.3751,225.7011,87.8423,13.7909,27.4018,6672.9699,5397.13,1677.9284,12.9368,65.9915,106.1258,2047.4026,3168.5862,4024.1238,10.2246,16.4496,10.1803,2580.4456,397.5728,1871.6604,730.677,156.4171,231.4859
PF3D7_1251300,215.7837,212.5503,139.1873,5.4016,8.2858,17.747,94.4182,105.2231,146.2867,153.6286,185.5287,181.8196,28.3001,125.4191,76.1711,57.579,103.9736,86.431,179.3555,177.7032,85.3394,17.0294,5.2346,8.405
PF3D7_1251400,52.0624,28.9945,95.8049,33.4347,45.5922,36.9189,54.094,49.1017,63.7302,37.8013,37.703,35.5182,19.5991,76.2754,30.542,49.4247,42.0339,42.6589,45.9435,31.1993,35.5323,18.4612,34.3487,24.1434
PF3D7_1251500,120.2681,118.0117,207.7053,504.9357,429.7864,408.7473,76.5274,104.9743,131.4465,158.1131,149.383,116.2058,68.1956,204.7132,120.1194,332.5806,249.9145,241.0357,60.4885,195.2285,127.8915,453.8184,569.1041,438.8985
PF3D7_1251600,84.6021,105.8257,125.7012,185.9548,180.1054,143.3765,53.3046,50.9276,79.9774,110.6209,92.14,80.6804,81.0816,99.0374,68.2392,118.3708,113.768,131.5422,45.4288,145.8944,90.8561,315.4074,174.0035,198.906
PF3D7_1251700,43.4205,39.5111,67.5181,27.1825,60.0768,42.6843,20.2527,31.4885,54.298,54.6612,56.6763,43.561,4.7004,28.0433,29.0445,58.7385,60.8142,72.315,27.4045,63.9862,52.8464,20.7498,19.1455,29.6597
PF3D7_1251800,130.4965,119.0461,198.0001,92.5884,102.2445,91.4413,51.5011,75.1242,133.0314,99.6829,117.8012,118.2413,16.1559,81.7832,54.1313,76.3489,89.1008,98.6941,79.1212,145.4138,138.5889,72.4452,84.5432,87.0515
PF3D7_1252100,440.8179,375.4615,168.2061,7.304,1.2699,3.7482,542.7944,421.1661,438.6739,5.0661,105.6303,239.3387,45.8514,278.7636,181.0084,1.2003,1.7695,2.3167,902.7081,88.2923,580.6206,43.2968,11.735,21.2659
PF3D7_1252200,59.7989,82.5688,67.3037,46.0657,32.7205,33.6599,144.8607,259.3708,160.8984,13.1514,23.2957,20.1438,684.4394,414.1905,639.3071,22.1697,10.5022,9.8215,75.6309,51.0215,170.448,82.3071,79.0058,78.9384
PF3D7_1252300,146.711,145.2275,182.0063,2065.0179,1676.6326,1678.9291,101.023,178.0894,155.167,278.6201,270.5783,221.8135,1726.0022,418.565,499.1513,771.3312,511.4373,466.2306,120.235,206.3386,112.7338,322.3532,1217.21,1138.4432
PF3D7_1252500,4.636,13.0637,2.5792,10.6586,4.1448,5.1587,29.3598,15.8611,20.254,4.7038,17.7056,9.2681,21.8995,25.2192,33.4026,2.0194,4.3538,3.9209,21.4944,8.8037,21.2782,32.5737,12.0662,18.4687
PF3D7_1252600,27.113,36.3271,33.5929,76.3014,32.7143,39.6139,123.2911,111.1267,52.1491,20.87,32.8538,25.3001,527.2642,186.8482,262.0328,25.2424,21.3556,18.622,36.4894,51.2058,31.1206,321.5112,112.0373,143.3102
PF3D7_1252700,280.2554,154.7107,215.434,97.9864,121.8464,117.2903,97.7491,123.0667,202.488,326.7468,259.6663,391.9844,48.9023,100.1606,96.1445,186.4816,233.3663,313.1011,232.0451,108.0957,158.9303,106.6533,90.4264,110.5453
PF3D7_1252800,152.8296,98.9022,192.0547,61.0145,231.3294,205.856,318.2538,149.8908,159.7637,138.0817,144.7004,171.0565,457.2936,175.6981,439.6039,161.781,129.4095,170.4503,129.836,108.132,106.6417,150.649,77.5475,100.3185
PF3D7_1252900,12.2588,5.3565,11.7691,71.6422,15.1225,23.3843,222.2299,78.2359,18.8628,16.7783,15.5607,18.458,437.6174,89.9739,151.1339,13.1412,19.0279,19.8881,22.1663,13.2562,14.0662,1119.2236,146.3229,231.9893
PF3D7_1253000,222.1995,322.0127,267.5376,1334.8007,281.5547,434.3438,637.037,356.4651,292.652,648.3737,730.1481,532.691,1475.4441,424.2912,633.8275,244.1438,568.9999,656.2868,283.4818,504.2112,234.4837,6575.2699,3517.1417,3445.2913
PF3D7_1253100,116.2646,102.8367,140.8953,330.6636,269.6111,236.518,126.407,103.5937,158.2902,48.5736,79.371,95.3034,120.5323,136.1827,111.5706,115.7097,77.8935,95.8579,175.8786,78.5654,78.167,387.3386,340.9047,361.3725
PF3D7_1253200,26.193,16.2964,35.8594,327.6819,106.6644,109.8948,40.4277,20.5672,37.9912,58.1984,53.3928,58.1123,74.3206,26.2987,48.7033,45.6622,72.5568,85.4533,21.6604,21.0195,18.317,715.174,512.6471,472.4505
PF3D7_1253400,52.5464,17.1594,50.5748,0.4088,0.966,2.153,9.4247,12.1457,41.8744,56.2624,37.3215,69.7554,1.8142,8.2819,7.7587,3.9196,16.4887,32.2107,26.421,15.665,33.4525,2.6168,0.1075,2.6488
PF3D7_1253500,106.5122,50.5559,158.3423,0,0,1.3411,41.8528,72.1604,155.3732,8.1141,41.9619,82.5694,1.0897,57.849,56.261,0.402,4.6218,13.4471,103.6564,22.2514,93.3887,0.7859,0,2.7842
PF3D7_1253700,0,0.2881,0.2496,0.9401,5.1839,12.2877,0,2.1254,3.3286,0.3414,0.2391,0.2044,0.298,0,1.5517,12.9724,0.5618,1.5762,0.6419,0.4869,0.9345,0.8598,0,0.1904
PF3D7_1253800,0,0,0,0,0.4938,0,0,0.8099,0.296,0,0,0,0,0,0,0,0,0,0,0,0,1.1467,1.3192,0.5078
PF3D7_1254000,0.935,0,0,0,0.4001,1.1891,0.7895,0.3281,1.199,0,0.2584,0,0.9662,4.3158,0.2795,1.9008,0.6071,0.2839,1.3873,2.1044,0,2.0904,0,1.44
PF3D7_1254100,2.6247,0.3745,4.8674,0,13.478,16.9277,1.5831,4.7367,2.8848,4.8823,0.6217,1.5941,0,2.7957,4.0344,71.4582,23.3716,16.0511,1.3908,1.2659,0.8099,0.5588,0,0
PF3D7_1254200,14.7329,1.1541,37.2498,2.5894,93.6401,148.9683,8.2936,12.1642,20.8918,5.4713,1.6763,4.7079,1.791,16.9235,7.2525,242.4553,38.263,33.6782,13.5008,5.8515,13.7269,1.9375,0.9907,2.4787
PF3D7_1254300,0,0.3667,0,0.2992,6.1277,6.0701,0,0,0,0.4346,0.3044,0.5203,0,0.3911,0,19.8726,7.5095,2.6754,0.2724,1.5495,0,0,0,0
PF3D7_1254400,0,1.1001,1.1916,0,1.9444,5.0779,0,0.2899,0.2119,0,0.2283,0,0,0.88,0.9877,3.1488,0,0,0.2043,1.3945,0,1.2313,1.6527,1.9993
PF3D7_1254500,0,0,0,0.5596,2.2042,5.2404,0.29,0.723,0.2642,0,0,0,0,1.0973,0.6158,8.1149,0.6689,0.6255,0,0.2898,1.4834,0.2559,1.4721,2.4932
PF3D7_1254600,0,0.366,0.6343,0,2.3521,11.1843,0,1.543,0.5639,0.4338,0,0.2597,0.3787,1.5613,0.3286,20.1127,3.5689,4.3389,1.3592,0.6186,0.3957,0,0,0.2419
PF3D7_1254700,1.8499,1.8476,2.1345,0.7537,15.0404,18.428,0.2603,1.6228,4.0325,0.365,0.7667,0.2185,0.3186,7.5532,2.488,28.6735,5.1046,2.5273,1.1436,3.643,6.6593,0,0,0
PF3D7_1254800,0.335,0,1.4497,0.819,7.3116,21.5158,0.5658,1.4107,1.2888,0.3966,0,0.9496,1.3848,0.3569,4.2055,14.8128,2.6103,0.9154,0.4971,3.3931,2.1709,0.9987,1.4362,3.7592
PF3D7_1254900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1255000,0.9343,0,0.2695,0.5075,0,1.5841,0,1.6392,0,0,0,0,0,1.3268,0.2792,0.2374,0,0.2836,1.3861,0.5257,0.3363,2.0886,2.403,0
PF3D7_1255100,0,1.2286,5.5892,2.5061,1.5793,7.04,0.7791,7.4464,9.4646,0,1.2747,0.6538,1.589,4.9138,7.7212,9.3778,0.8986,1.1205,4.563,5.7105,4.3178,1.1459,5.801,3.0449
PF3D7_1255200,5.7919,7.7128,4.7199,1.6912,1.0224,1.9028,6.2764,32.8738,27.7388,2.9709,4.0811,5.1299,5.5859,50.7418,20.4697,1.4349,2.9144,2.9893,7.5906,10.4284,30.0236,4.2442,3.0208,5.5749
PF3D7_1300100,0,0,0.0433,0,0,0,0.0845,0,0.0385,0,0.0415,0,0,0,0,0,0,0,0.0371,0,0,0,0,0
PF3D7_1300200,0,0.2906,0,0,0,0,0,0.3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1300300,0,0,0,0.0251,0,0,0,0,0,0,0,0,0,0,0.0277,0.0235,0,0,0,0.026,0.0333,0,0,0
PF3D7_1300400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1300500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1300600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1300700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1300900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1301200,0,0,0,0,0,0,0,0,0,0.1614,0,0,0,0,0.1222,0,0,0,0,0,0,0,0,0
PF3D7_1301400,0,0,0.1254,0.1181,0,0.0922,0,0.1526,0,0,0,0.1027,0,0,0,0,0,0,0,0,0.1565,0,0.1243,0
PF3D7_1301500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1362,0,0
PF3D7_1301600,0,0,0.0549,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0.0471,0,0,0,0,0
PF3D7_1301700,0,0,0,0,0,0,0.1076,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0.1376,0,0,0
PF3D7_1301900,0,0,0,0,0,0.2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_1302000,0,0,0,0.0999,0.3936,0,0.2071,0.5164,0.0943,0,0,0,0,0.1306,0.11,0.187,0,0.1117,0,0.207,0,0.0914,0.1051,0
PF3D7_1302050,1.0729,4.2861,3.7138,473.8413,35.1211,90.048,59.7912,39.5294,12.3813,1.27,6.2256,1.5204,113.0794,47.996,73.109,13.9034,2.0898,4.8858,3.9794,5.4329,1.1586,1121.7104,792.902,710.2489
PF3D7_1302100,306.9254,578.1389,160.0417,188.7054,57.289,95.3455,449.915,341.9882,564.0581,333.9382,643.4489,341.8392,222.4566,513.0744,633.5051,83.9921,114.7342,165.3044,350.2341,569.819,273.9859,384.92,153.4284,204.6528
PF3D7_1302200,1.389,13.8725,9.3159,1.4148,0,0.6624,36.9456,20.8365,20.037,4.1105,2.3029,1.2302,13.9941,22.9322,34.249,0,0.3382,0.6325,10.0464,16.4123,12.3754,5.9518,0.5954,3.6671
PF3D7_1302300,51.3735,51.7129,47.2595,58.1245,68.8073,89.5098,118.2984,45.7065,48.965,190.8956,149.5568,128.2171,108.9582,43.5179,111.8327,101.2459,139.8579,152.5309,49.8134,46.4316,32.0361,57.8783,38.0345,55.8907
PF3D7_1302400,12.202,5.1455,13.1409,3.3143,0.6962,0.6897,7.5558,13.416,14.1859,9.9501,2.9221,9.7987,22.1352,18.7733,16.7756,2.067,3.4331,6.4211,9.2529,4.1194,9.6635,20.8129,2.7898,4.2953
PF3D7_1302500,109.8113,67.3979,147.2572,36.7098,28.114,31.4277,26.3021,46.4952,92.6329,96.8585,105.8455,113.794,15.6945,44.9687,34.8204,25.0904,69.985,89.063,53.1433,53.0443,110.1707,55.4959,40.4846,50.512
PF3D7_1302600,113.5201,72.278,122.31,332.0905,341.5601,338.3527,128.6874,67.2207,83.4076,250.948,151.037,135.334,114.3711,110.9404,129.5219,312.6134,266.7246,264.1713,72.6331,102.517,59.4589,343.6725,276.8999,295.3994
PF3D7_1302700,56.3897,50.1943,121.2886,177.4136,202.5233,170.0721,43.9856,49.0467,81.5637,104.2404,73.1045,62.0388,54.415,88.6138,89.5013,171.4618,130.7711,146.4784,30.6232,93.7444,100.6999,222.2179,182.6553,193.4803
